,state,gender,age,source,file,detail,duration
643,sad,m,,asvp-esd,03-02-04-01-123-150-04-01-00-14-04.wav,sad,10.0
644,happy,m,,asvp-esd,03-02-03-01-164-150-04-01-00-14-06.wav,sad,5.0
645,sad,m,,asvp-esd,03-02-04-01-124-150-04-01-00-14-05.wav,sad,5.0
646,sad,m,,asvp-esd,03-02-04-01-41-150-04-01-00-14.wav,sad,1.0449375
647,happy,m,,asvp-esd,03-02-03-01-164-150-04-01-00-14-04.wav,sad,5.0
648,sad,m,,asvp-esd,03-02-04-01-123-150-04-01-00-14-06.wav,sad,10.0
649,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14-05.wav,sad,8.0
650,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-28.wav,sad/surprise,5.0
651,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14-11.wav,sad,8.0
652,sad,m,,asvp-esd,03-02-04-01-97-150-04-01-00-14-06.wav,sad,9.0
653,fearful,m,,asvp-esd,03-02-06-01-50-150-04-01-00-16.wav,fearful,3.68325
654,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-14.wav,sad/sad,5.0
655,sad,m,,asvp-esd,03-02-04-02-01-150-04-01-00-14-02.wav,sad,9.0
656,sad,m,,asvp-esd,03-02-04-01-88-150-04-01-00-14-09.wav,sad,10.0
657,sad,m,,asvp-esd,03-02-04-01-129-150-04-01-00-14.wav,sad,2.3510625
658,sad,m,,asvp-esd,03-02-04-01-18-150-04-01-00-14-07.wav,sad,3.0
659,sad,m,,asvp-esd,03-02-04-01-82-150-04-01-00-14-09.wav,sad,8.0
660,sad,m,,asvp-esd,03-02-04-01-109-150-04-01-00-14-26.wav,sad/fearful,9.0
661,sad,m,,asvp-esd,03-02-04-01-16-150-04-01-00-14-01.wav,sad,5.0
662,sad,m,,asvp-esd,03-02-04-01-11-150-04-01-00-14-02.wav,sad,6.0
663,sad,m,,asvp-esd,03-02-04-02-46-150-04-01-00-14-06.wav,sad,10.0
664,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-34-05.wav,sad,5.0
665,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-34-11.wav,sad,5.0
666,sad,m,,asvp-esd,03-02-04-01-29-150-04-01-00-14-06.wav,sad,9.0
667,sad,m,,asvp-esd,03-02-04-01-120-150-04-01-00-14-03.wav,sad,7.0
668,happy,m,,asvp-esd,03-02-03-01-12-150-04-01-00-13.wav,,2.71675
669,sad,m,,asvp-esd,03-02-04-01-07-150-04-01-00-14-08.wav,sad,10.0
670,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-17.wav,sad/disgust,8.0
671,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-03.wav,sad,8.0
672,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-14.wav,sad/sad,10.0
673,sad,m,,asvp-esd,03-02-04-01-63-150-04-01-00-14-01.wav,sad,6.0
674,sad,m,,asvp-esd,03-02-04-01-111-150-03-01-00-14-12.wav,sad,10.0
675,sad,m,,asvp-esd,03-02-04-02-05-150-04-01-00-14-04.wav,sad,10.0
676,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-28.wav,sad/surprise,10.0
677,sad,m,,asvp-esd,03-02-04-01-111-150-03-01-00-14-06.wav,sad,10.0
678,sad,m,,asvp-esd,03-02-04-02-02-150-04-01-00-14-07.wav,sad,10.0
679,sad,m,,asvp-esd,03-02-04-01-64-150-04-01-00-14-02.wav,sad,6.0
680,sad,m,,asvp-esd,03-02-04-02-02-150-04-01-00-14-06.wav,sad,10.0
681,sad,m,,asvp-esd,03-02-04-01-111-150-03-01-00-14-07.wav,sad,10.0
682,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-29.wav,sad,10.0
683,sad,m,,asvp-esd,03-02-04-01-64-150-04-01-00-14-03.wav,sad,6.0
684,sad,m,,asvp-esd,03-02-04-02-05-150-04-01-00-14-05.wav,sad,10.0
685,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-15.wav,sad/happy,10.0
686,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-02.wav,sad,8.0
687,sad,m,,asvp-esd,03-02-04-01-07-150-04-01-00-14-09.wav,sad,10.0
688,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-16.wav,sad/fearful,8.0
689,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-01.wav,sad,10.0
690,sad,m,,asvp-esd,03-02-04-01-120-150-04-01-00-14-02.wav,sad,7.0
691,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-34-10.wav,sad,5.0
692,sad,m,,asvp-esd,03-02-04-01-29-150-04-01-00-14-07.wav,sad,9.0
693,sad,m,,asvp-esd,03-02-04-01-152-150-04-01-00-14-01.wav,sad,7.0
694,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-34-04.wav,sad,5.0
695,fearful,m,,asvp-esd,03-02-06-01-00-150-04-01-00-16.wav,fearful,3.187
696,sad,m,,asvp-esd,03-02-04-01-20-150-04-01-00-14-02.wav,sad,6.0
697,sad,m,,asvp-esd,03-02-04-02-46-150-04-01-00-14-07.wav,sad,10.0
698,sad,m,,asvp-esd,03-02-04-01-11-150-04-01-00-14-03.wav,sad,6.0
699,sad,m,,asvp-esd,03-02-04-01-82-150-04-01-00-14-08.wav,sad,8.0
700,sad,m,,asvp-esd,03-02-04-01-18-150-04-01-00-14-06.wav,sad,3.0
701,sad,m,,asvp-esd,03-02-04-01-100-150-04-01-00-14-22.wav,sad,8.0
702,sad,m,,asvp-esd,03-02-04-02-80-150-04-01-00-14-04.wav,sad,6.0
703,sad,m,,asvp-esd,03-02-04-01-59-150-04-01-00-14.wav,sad,1.9853125
704,sad,m,,asvp-esd,03-02-04-02-47-150-04-01-00-14.wav,sad,8.6726875
705,sad,m,,asvp-esd,03-02-04-01-88-150-04-01-00-14-08.wav,sad,10.0
706,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-15.wav,sad/happy,5.0
707,sad,m,,asvp-esd,03-02-04-02-01-150-04-01-00-14-03.wav,sad,9.0
708,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-01.wav,sad,5.0
709,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-29.wav,sad,5.0
710,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14-10.wav,sad,8.0
711,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14-04.wav,sad,8.0
712,happy,m,,asvp-esd,03-02-03-01-164-150-04-01-00-14-05.wav,sad,5.0
713,sad,m,,asvp-esd,03-02-04-01-123-150-04-01-00-14-07.wav,sad,10.0
714,sad,m,,asvp-esd,03-02-04-01-128-150-04-01-00-14.wav,sad,1.0449375
715,sad,m,,asvp-esd,03-02-04-01-124-150-04-01-00-14-04.wav,sad,5.0
716,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-06.wav,sad,3.0
717,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-18.wav,sad/surprise,10.0
718,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-24.wav,sad/sad,10.0
719,sad,m,,asvp-esd,03-02-04-01-89-150-04-01-00-14-08.wav,sad,9.0
720,happy,m,,asvp-esd,03-02-03-01-60-150-04-01-00-13-01.wav,,6.0
721,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-07.wav,sad,9.0
722,sad,m,,asvp-esd,03-02-04-01-159-150-04-01-00-14-01.wav,sad,10.0
723,sad,m,,asvp-esd,03-02-04-01-125-150-04-01-00-14-04.wav,sad,8.0
724,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-03.wav,sad,6.0
725,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-01.wav,sad,10.0
726,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-38.wav,sad/surprise,9.0
727,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-10.wav,sad,9.0
728,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-07.wav,sad,9.0
729,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-13.wav,sad,9.0
730,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-04.wav,sad,9.0
731,sad,m,,asvp-esd,03-02-04-01-121-150-04-01-00-14-02.wav,sad,7.0
732,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-14.wav,sad,10.0
733,sad,m,,asvp-esd,03-02-04-01-53-150-04-01-00-14-01.wav,sad,7.0
734,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-23.wav,sad,5.0
735,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-06.wav,sad,10.0
736,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-06.wav,sad,9.0
737,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-05.wav,sad,9.0
738,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-12.wav,sad,9.0
739,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-12.wav,sad,10.0
740,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-03.wav,sad,10.0
741,sad,m,,asvp-esd,03-02-04-01-92-150-04-01-00-14-01.wav,sad,9.0
742,sad,m,,asvp-esd,03-02-04-02-99-150-04-01-00-14-08.wav,sad,10.0
743,sad,m,,asvp-esd,03-02-04-01-06-150-04-01-00-14-09.wav,sad,6.0
744,sad,m,,asvp-esd,03-02-04-01-10-150-04-01-00-14-03.wav,sad,5.0
745,sad,m,,asvp-esd,03-02-04-01-83-150-04-01-00-14-08.wav,sad,6.0
746,sad,m,,asvp-esd,03-02-04-01-106-150-04-01-00-14-09.wav,sad,10.0
747,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-06.wav,sad,8.0
748,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-11.wav,sad,5.0
749,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-05.wav,sad,5.0
750,happy,m,,asvp-esd,03-01-03-01-01-150-03-01-00-13-08.wav,,9.0
751,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-04.wav,sad,5.0
752,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-07.wav,sad,8.0
753,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-10.wav,sad,5.0
754,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-01.wav,sad,5.0
755,sad,m,,asvp-esd,03-02-04-01-106-150-04-01-00-14-08.wav,sad,10.0
756,sad,m,,asvp-esd,03-02-04-01-83-150-04-01-00-14-09.wav,sad,6.0
757,sad,m,,asvp-esd,03-02-04-01-10-150-04-01-00-14-02.wav,sad,5.0
758,sad,m,,asvp-esd,03-02-04-01-55-150-04-01-00-14.wav,sad,7.2098125
759,sad,m,,asvp-esd,03-02-04-01-06-150-04-01-00-14-08.wav,sad,6.0
760,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-02.wav,sad,10.0
761,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-13.wav,sad,9.0
762,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-04.wav,sad,9.0
763,sad,m,,asvp-esd,03-02-04-01-62-150-04-01-00-14-01.wav,sad,7.0
764,sad,m,,asvp-esd,03-02-04-01-65-150-04-01-00-14-02.wav,sad,8.0
765,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-07.wav,sad,10.0
766,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-07.wav,sad,9.0
767,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-22.wav,sad,5.0
768,sad,m,,asvp-esd,03-02-04-01-121-150-04-01-00-14-03.wav,sad,7.0
769,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-01.wav,,10.0
770,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-05.wav,sad,9.0
771,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-12.wav,sad,9.0
772,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-06.wav,sad,9.0
773,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-11.wav,sad,9.0
774,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-39.wav,sad,9.0
775,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-02.wav,sad,6.0
776,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-06.wav,sad,9.0
777,sad,m,,asvp-esd,03-02-04-01-161-150-04-01-00-14-04.wav,sad,8.0
778,sad,m,,asvp-esd,03-02-04-01-89-150-04-01-00-14-09.wav,sad,9.0
779,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-07.wav,sad,3.0
780,sad,m,,asvp-esd,03-02-04-01-41-150-04-01-00-148.wav,surprise,5.17225
781,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-19.wav,sad,10.0
782,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-11.wav,sad,3.0
783,happy,m,,asvp-esd,03-02-03-01-05-150-04-01-00-13.wav,,5.27675
784,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-05.wav,sad,3.0
785,sad,m,,asvp-esd,03-02-04-01-87-150-03-01-00-14-09.wav,sad,10.0
786,happy,m,,asvp-esd,03-02-03-01-60-150-04-01-00-13-02.wav,,6.0
787,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-59.wav,sad,5.0
788,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-04.wav,sad,9.0
789,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-02.wav,sad,10.0
790,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-10.wav,sad,9.0
791,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-07.wav,sad,9.0
792,sad,m,,asvp-esd,03-02-04-02-09-150-04-01-00-14-05.wav,sad,5.0
793,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-13.wav,sad,9.0
794,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-04.wav,sad,9.0
795,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-03.wav,,10.0
796,sad,m,,asvp-esd,03-02-04-01-121-150-04-01-00-14-01.wav,sad,7.0
797,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-08.wav,sad,5.0
798,sad,m,,asvp-esd,03-02-04-01-53-150-04-01-00-14-02.wav,sad,7.0
799,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-20.wav,sad,5.0
800,sad,m,,asvp-esd,03-02-04-01-54-150-04-01-00-14-01.wav,sad,10.0
801,sad,m,,asvp-esd,03-02-04-01-62-150-04-01-00-14-03.wav,sad,7.0
802,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-11.wav,sad,10.0
803,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-06.wav,sad,9.0
804,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-11.wav,sad,9.0
805,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-05.wav,sad,9.0
806,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-05.wav,sad,10.0
807,sad,m,,asvp-esd,03-02-04-01-92-150-04-01-00-14-02.wav,sad,9.0
808,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-03.wav,sad,5.0
809,sad,m,,asvp-esd,03-02-04-01-101-150-04-01-00-14-09.wav,sad,10.0
810,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-06.wav,sad,5.0
811,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-18.wav,sad/surprise,8.0
812,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-05.wav,sad,8.0
813,sad,m,,asvp-esd,03-02-04-01-56-150-04-01-00-14.wav,sad,6.635125
814,sad,m,,asvp-esd,03-02-04-01-21-150-04-01-00-14-01.wav,sad,10.0
815,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-04.wav,sad,8.0
816,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-19.wav,sad,8.0
817,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-07.wav,sad,5.0
818,sad,m,,asvp-esd,03-02-04-01-10-150-04-01-00-14-01.wav,sad,5.0
819,sad,m,,asvp-esd,03-02-04-01-101-150-04-01-00-14-08.wav,sad,10.0
820,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-02.wav,sad,5.0
821,happy,m,,asvp-esd,03-02-03-01-00-150-04-01-00-14.wav,sad,2.92575
822,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-01.wav,sad,10.0
823,sad,m,,asvp-esd,03-02-04-01-92-150-04-01-00-14-03.wav,sad,9.0
824,sad,m,,asvp-esd,03-02-04-02-03-150-04-01-00-14-04.wav,sad,6.0
825,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-04.wav,sad,9.0
826,sad,m,,asvp-esd,03-02-04-01-65-150-04-01-00-14-01.wav,sad,8.0
827,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-04.wav,sad,10.0
828,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-10.wav,sad,10.0
829,sad,m,,asvp-esd,03-02-04-01-62-150-04-01-00-14-02.wav,sad,7.0
830,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-10.wav,sad,9.0
831,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-07.wav,sad,9.0
832,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-21.wav,sad,5.0
833,sad,m,,asvp-esd,03-02-04-01-53-150-04-01-00-14-03.wav,sad,7.0
834,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-02.wav,,10.0
835,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-09.wav,sad,5.0
836,sad,m,,asvp-esd,03-02-04-02-09-150-04-01-00-14-04.wav,sad,5.0
837,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-05.wav,sad,9.0
838,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-12.wav,sad,9.0
839,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-06.wav,sad,9.0
840,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-11.wav,sad,9.0
841,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-01.wav,sad,6.0
842,sad,m,,asvp-esd,03-02-04-01-57-150-04-01-00-14.wav,sad,4.127375
843,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-03.wav,sad,10.0
844,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-58.wav,sad/surprise,5.0
845,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-05.wav,sad,9.0
846,sad,m,,asvp-esd,03-02-04-01-126-150-04-01-00-14.wav,sad,2.978
847,sad,m,,asvp-esd,03-02-04-01-87-150-03-01-00-14-08.wav,sad,10.0
848,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-04.wav,sad,3.0
849,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-10.wav,sad,3.0
850,sad,m,,asvp-esd,03-02-04-01-161-150-04-01-00-14-03.wav,sad,8.0
851,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-22.wav,sad,10.0
852,sad,m,,asvp-esd,03-02-04-01-102-150-04-01-00-14-09.wav,sad,10.0
853,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-48.wav,sad/surprise,5.0
854,sad,m,,asvp-esd,03-02-04-01-25-150-04-01-00-14-02.wav,sad,6.0
855,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-01.wav,sad,9.0
856,sad,m,,asvp-esd,03-02-04-02-07-150-04-01-00-14.wav,sad,1.515125
857,sad,m,,asvp-esd,03-02-04-01-125-150-04-01-00-14-02.wav,sad,8.0
858,sad,m,,asvp-esd,03-02-04-01-122-150-04-01-00-14-01.wav,sad,7.0
859,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-02.wav,sad,9.0
860,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-16.wav,sad/fearful,9.0
861,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-01.wav,sad,9.0
862,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-07.wav,sad,10.0
863,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-05.wav,sad,6.0
864,sad,m,,asvp-esd,03-02-04-02-35-150-04-01-00-14-02.wav,sad,7.0
865,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-25.wav,sad/happy,5.0
866,sad,m,,asvp-esd,03-02-04-02-32-150-04-01-00-14-01.wav,sad,6.0
867,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-12.wav,,10.0
868,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-19.wav,sad,5.0
869,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-06.wav,,10.0
870,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-11.wav,sad,10.0
871,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-05.wav,sad,10.0
872,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-03.wav,sad,9.0
873,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-14.wav,sad/sad,9.0
874,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-03.wav,sad,5.0
875,sad,m,,asvp-esd,03-02-04-01-140-150-04-01-00-24.wav,sad,3.1085625
876,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-09.wav,sad,8.0
877,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-21.wav,sad,8.0
878,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-06.wav,sad,5.0
879,sad,m,,asvp-esd,03-02-04-01-10-150-04-01-00-14-05.wav,sad,5.0
880,sad,m,,asvp-esd,03-02-04-01-51-150-04-01-00-14.wav,sad,1.567375
881,sad,m,,asvp-esd,03-02-04-01-28-150-04-01-00-14-01.wav,sad,10.0
882,sad,m,,asvp-esd,03-02-04-01-10-150-04-01-00-14-04.wav,sad,5.0
883,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-07.wav,sad,5.0
884,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-20.wav,sad,8.0
885,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-01.wav,sad,8.0
886,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-08.wav,sad,8.0
887,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-02.wav,sad,5.0
888,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-01.wav,sad,10.0
889,sad,m,,asvp-esd,03-02-04-02-03-150-04-01-00-14-01.wav,sad,6.0
890,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-01.wav,sad,9.0
891,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-15.wav,sad/happy,9.0
892,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-02.wav,sad,9.0
893,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-04.wav,sad,10.0
894,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-10.wav,sad,10.0
895,sad,m,,asvp-esd,03-02-04-02-06-150-04-01-00-14.wav,sad,7.1053125
896,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-07.wav,,10.0
897,happy,m,,asvp-esd,03-02-03-01-03-150-04-01-00-13.wav,,2.0375625
898,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-13.wav,,10.0
899,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-18.wav,sad/surprise,5.0
900,sad,m,,asvp-esd,03-02-04-01-49-150-04-01-00-14.wav,sad,2.1420625
901,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-24.wav,sad/sad,5.0
902,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-04.wav,sad,6.0
903,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-06.wav,sad,10.0
904,sad,m,,asvp-esd,03-02-04-01-61-150-04-01-00-14-02.wav,sad,8.0
905,sad,m,,asvp-esd,03-02-04-01-113-150-04-01-00-14-01.wav,sad,6.0
906,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-17.wav,sad/disgust,9.0
907,sad,m,,asvp-esd,03-02-04-02-09-150-04-01-00-14-01.wav,sad,5.0
908,sad,m,,asvp-esd,03-02-04-01-50-150-04-01-00-14.wav,sad,1.880875
909,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-03.wav,sad,9.0
910,sad,m,,asvp-esd,03-02-04-01-125-150-04-01-00-14-03.wav,sad,8.0
911,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-49.wav,sad,5.0
912,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-01.wav,sad,3.0
913,sad,m,,asvp-esd,03-02-04-01-102-150-04-01-00-14-08.wav,sad,10.0
914,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-23.wav,sad,10.0
915,sad,m,,asvp-esd,03-02-04-01-161-150-04-01-00-14-02.wav,sad,8.0
916,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-21.wav,sad,10.0
917,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-03.wav,sad,3.0
918,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-09.wav,sad,10.0
919,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-02.wav,sad,9.0
920,sad,m,,asvp-esd,03-02-04-01-25-150-04-01-00-14-01.wav,sad,6.0
921,sad,m,,asvp-esd,03-02-04-01-122-150-04-01-00-14-02.wav,sad,7.0
922,sad,m,,asvp-esd,03-02-04-01-125-150-04-01-00-14-01.wav,sad,8.0
923,sad,m,,asvp-esd,03-02-04-02-09-150-04-01-00-14-03.wav,sad,5.0
924,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-15.wav,sad/happy,9.0
925,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-02.wav,sad,9.0
926,sad,m,,asvp-esd,03-02-04-01-113-150-04-01-00-14-03.wav,sad,6.0
927,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-01.wav,sad,9.0
928,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-06.wav,sad,6.0
929,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-29.wav,sad,9.0
930,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-04.wav,sad,10.0
931,sad,m,,asvp-esd,03-02-04-02-32-150-04-01-00-14-02.wav,sad,6.0
932,sad,m,,asvp-esd,03-02-04-02-35-150-04-01-00-14-01.wav,sad,7.0
933,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-05.wav,,10.0
934,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-11.wav,,10.0
935,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-06.wav,sad,10.0
936,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-12.wav,sad,10.0
937,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-03.wav,sad,9.0
938,sad,m,,asvp-esd,03-02-04-02-03-150-04-01-00-14-03.wav,sad,6.0
939,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-03.wav,sad,10.0
